9,읍면동,리,건축면적(제곱미터),주택유형,등급판정결과,관리기관명,관리기관 전화번호,데이터 기준일,위도,경도,주변 편의시설 개수,유동인구,age20,age30,age40,age50,age60,ageEtc,targetAge,price
동,상망동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,21,83,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",17800
동,상망동,,,그 외,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,6,71,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",13000
동,상망동,,265.09,단독,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,22,76,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",17300
동,상망동,,,그 외,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,22,40,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",14500
동,상망동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,29,58,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",14200
동,상망동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,26,97,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",10000
동,상망동,,,그 외,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,1,69,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",12300
동,상망동,,36.36,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,24,92,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",17100
동,상망동,,67.23,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,15,70,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",10400
동,상망동,,67.23,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,11,46,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",8500
동,상망동,,,단독,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,30,75,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",14000
동,상망동,,287.55,단독,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,3,100,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",14900
동,상망동,,,그 외,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,28,55,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",11700
동,상망동,,,그 외,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,6,64,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",16700
동,상망동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,18,62,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",17600
동,상망동,,,단독,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,6,70,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",16900
동,상망동,,45.9,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,18,88,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",13100
동,상망동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,5,48,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",9400
동,상망동,,146.74,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,14,72,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",10600
동,상망동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,17,48,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",9900
동,상망동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,27,56,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",11200
동,상망동,,,그 외,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,24,75,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",15200
동,상망동,,26.44,그 외,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,9,52,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",8500
동,상망동,,,단독,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,24,78,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",19100
동,상망동,,,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,26,56,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",10700
동,상망동,,,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,25,54,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",8800
동,상망동,,,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,4,78,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",11600
동,상망동,,53.92,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,17,97,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",10400
동,상망동,,53.92,그 외,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,7,70,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",7400
동,상망동,,53.92,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,14,73,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",10900
동,상망동,,318.29,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,29,100,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",17300
동,상망동,,76.94,그 외,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,30,48,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",12300
동,상망동,,318.29,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,2,80,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",11300
동,상망동,,61.58,단독,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,26,71,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",15700
동,상망동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,21,79,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",10800
동,상망동,,45.45,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,28,57,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",10200
동,상망동,,82.56,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,3,99,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",7500
동,상망동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,30,86,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",17200
동,상망동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,14,81,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",8900
동,상망동,,,그 외,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,11,80,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",16300
동,상망동,,,그 외,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,30,72,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",9700
동,상망동,,,그 외,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,8,66,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",9000
동,상망동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,2,44,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",12500
동,상망동,,91.11,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,23,43,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",7800
동,상망동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,13,86,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",14100
동,상망동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,21,44,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",9400
동,상망동,,101.44,그 외,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,2,50,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",9400
동,상망동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,1,93,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",13400
동,상망동,,169.66,단독,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,26,76,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",16600
동,상망동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,1,67,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",17900
동,상망동,,,그 외,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,22,58,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",19500
동,상망동,,66,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,25,43,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",17000
동,상망동,,76.03,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,8,96,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",15900
동,상망동,,36,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,30,48,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",17300
동,상망동,,,그 외,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,21,43,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",19400
동,상망동,,,그 외,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.822,128.630,23,98,16.44,12.71,14.6,21.44,17.87,16.95,"50, 60",13400
동,하망동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,30,83,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",9200
동,하망동,,,그 외,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,22,74,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",17500
동,하망동,,47.83,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,1,68,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",14800
동,하망동,,287.83,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,7,93,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",16300
동,하망동,,,그 외,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,3,57,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",17200
동,하망동,,37.89,단독,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,21,80,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",15200
동,하망동,,29,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,23,83,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",9700
동,하망동,,54,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,15,77,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",8900
동,하망동,,42.31,그 외,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,1,47,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",7900
동,하망동,,,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,16,100,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",13000
동,하망동,,49,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,17,45,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",19600
동,하망동,,44.16,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,19,93,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",10300
동,하망동,,57.39,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,25,89,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",7400
동,하망동,,,그 외,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,10,76,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",16000
동,하망동,,,그 외,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,20,98,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",9600
동,하망동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,8,86,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",19800
동,하망동,,,단독,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,16,37,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",10500
동,하망동,,,그 외,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,26,44,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",19600
동,하망동,,29.45,그 외,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,23,83,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",10500
동,하망동,,51,단독,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,26,85,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",13600
동,하망동,,33,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,12,99,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",14000
동,하망동,,50.43,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,20,52,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",19800
동,하망동,,35.46,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,20,76,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",16900
동,하망동,,32.39,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,5,41,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",17200
동,하망동,,,그 외,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,18,95,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",10100
동,하망동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,18,66,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",18900
동,하망동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,16,72,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",9000
동,하망동,,48.16,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,19,96,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",8300
동,하망동,,55.33,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,15,50,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",16300
동,하망동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,28,41,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",10200
동,하망동,,,그 외,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,1,91,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",7500
동,하망동,,,그 외,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,26,74,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",8400
동,하망동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,8,56,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",15700
동,하망동,,25.8,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,23,57,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",10500
동,하망동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,22,26,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",13900
동,하망동,,23.49,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,4,45,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",18400
동,하망동,,,그 외,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,23,99,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",13300
동,하망동,,53.08,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,17,81,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",7900
동,하망동,,,그 외,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,8,52,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",15500
동,하망동,,109.71,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,14,60,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",16800
동,하망동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,24,59,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",8500
동,하망동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,15,89,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",9400
동,하망동,,62.15,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,23,99,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",18600
동,하망동,,69.33,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,10,96,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",17300
동,하망동,,79.87,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,4,80,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",17000
동,하망동,,51.96,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,26,87,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",14100
동,하망동,,113.34,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,9,28,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",18900
동,하망동,,36,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,23,95,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",8300
동,하망동,,,그 외,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,18,74,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",7700
동,하망동,,,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,5,85,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",11300
동,하망동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,3,89,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",12600
동,하망동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,8,82,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",17500
동,하망동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,18,77,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",8300
동,하망동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,23,40,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",17500
동,하망동,,,그 외,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,30,82,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",14400
동,하망동,,,단독,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,17,59,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",14000
동,하망동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,22,89,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",15200
동,하망동,,,단독,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,8,97,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",17800
동,하망동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,12,68,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",18300
동,하망동,,,단독,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,3,85,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",9700
동,하망동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,14,49,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",13700
동,하망동,,36.36,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,14,46,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",8800
동,하망동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,6,62,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",10000
동,하망동,,,단독,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,12,58,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",11800
동,하망동,,41.01,단독,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,24,76,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",19200
동,하망동,,43.85,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,15,47,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",19400
동,하망동,,40.29,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,30,50,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",19000
동,하망동,,48.45,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,29,94,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",16700
동,하망동,,41.96,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,22,92,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",19800
동,하망동,,,그 외,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,14,100,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",12700
동,하망동,,52.39,단독,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,24,70,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",9900
동,하망동,,33.67,단독,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,16,66,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",19100
동,하망동,,45.88,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,16,78,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",17200
동,하망동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,3,78,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",8700
동,하망동,,,그 외,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,13,63,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",16700
동,하망동,,,단독,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,20,73,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",15400
동,하망동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,7,99,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",19900
동,하망동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,29,46,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",8700
동,하망동,,48.6,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,16,76,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",16400
동,하망동,,99.53,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,11,48,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",16000
동,하망동,,51.25,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,1,89,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",8100
동,하망동,,39.18,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,27,74,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",19600
동,하망동,,40.04,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,19,96,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",17800
동,하망동,,79.98,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,7,43,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",10200
동,하망동,,39.81,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.815,128.625,23,86,15.36,13.75,15.8,20.24,16.42,18.43,"50, 60",8500
동,영주동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.805,128.624,22,54,13.45,11.81,14.02,20.88,21.14,18.69,"50, 60",7700
동,영주동,,,그 외,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.805,128.624,12,74,13.45,11.81,14.02,20.88,21.14,18.69,"50, 60",11500
동,영주동,,,그 외,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.805,128.624,2,72,13.45,11.81,14.02,20.88,21.14,18.69,"50, 60",17200
동,영주동,,,그 외,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.805,128.624,30,75,13.45,11.81,14.02,20.88,21.14,18.69,"50, 60",11500
동,영주동,,38.04,단독,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.805,128.624,17,43,13.45,11.81,14.02,20.88,21.14,18.69,"50, 60",10000
동,영주동,,,그 외,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.805,128.624,21,74,13.45,11.81,14.02,20.88,21.14,18.69,"50, 60",8700
동,영주동,,,그 외,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.805,128.624,30,94,13.45,11.81,14.02,20.88,21.14,18.69,"50, 60",18600
동,영주동,,19.24,단독,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.805,128.624,7,94,13.45,11.81,14.02,20.88,21.14,18.69,"50, 60",15500
동,영주동,,,그 외,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.805,128.624,13,43,13.45,11.81,14.02,20.88,21.14,18.69,"50, 60",15900
동,영주동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.805,128.624,11,56,13.45,11.81,14.02,20.88,21.14,18.69,"50, 60",14800
동,영주동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.805,128.624,29,73,13.45,11.81,14.02,20.88,21.14,18.69,"50, 60",8000
동,영주동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.805,128.624,30,75,13.45,11.81,14.02,20.88,21.14,18.69,"50, 60",20000
동,영주동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.805,128.624,13,91,13.45,11.81,14.02,20.88,21.14,18.69,"50, 60",9000
동,영주동,,44.86,단독,1등급,경상북도 영주시청,054-639-6944,2025-07-10,36.805,128.624,20,63,13.45,11.81,14.02,20.88,21.14,18.69,"50, 60",13400
동,영주동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.805,128.624,26,81,13.45,11.81,14.02,20.88,21.14,18.69,"50, 60",9400
동,영주동,,40,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.805,128.624,14,80,13.45,11.81,14.02,20.88,21.14,18.69,"50, 60",14900
동,영주동,,32.39,단독,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.805,128.624,10,96,13.45,11.81,14.02,20.88,21.14,18.69,"50, 60",17300
동,영주동,,,그 외,3등급,경상북도 영주시청,054-639-6944,2025-07-10,36.805,128.624,12,100,13.45,11.81,14.02,20.88,21.14,18.69,"50, 60",17300
동,영주동,,,그 외,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.805,128.624,25,88,13.45,11.81,14.02,20.88,21.14,18.69,"50, 60",16600
동,영주동,,,그 외,2등급,경상북도 영주시청,054-639-6944,2025-07-10,36.805,128.624,24,70,13.45,11.81,14.02,20.88,21.14,18.69,"50, 60",13500
동,영주동,,,그 외,4등급,경상북도 영주시청,054-639-6944,2025-07-10,36.805,128.624,12,81,13.45,11.81,14.02,20.88,21.14,18.69,"50, 60",12700
